caseid,answer,generated_text
21e912ebf7857c343510fd53b5c3fbf79f5ce4b4804d22d7525d783be87a0cec__v3_public_transit,"{""gt_group_ca"":13,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
21e912ebf7857c343510fd53b5c3fbf79f5ce4b4804d22d7525d783be87a0cec__v3_voice,"{""gt_group_ca"":13,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__demos,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__employment,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__geo,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__transit,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__full,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__v3_rideshare,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__v3_public_transit,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
3eebe5b3376e12915fe73703356e0637dadaaac3df3ff282b440816b09209668__v3_voice,"{""gt_group_ca"":16,""gt_interpersonal_ca"":21,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__demos,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__employment,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__geo,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__full,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__v3_rideshare,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__v3_public_transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__v3_voice,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__demos,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__employment,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__geo,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__full,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__v3_rideshare,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__v3_public_transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__v3_voice,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__demos,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__employment,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__geo,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__transit,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__full,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__v3_rideshare,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__v3_public_transit,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27__v3_voice,"{""gt_group_ca"":11,""gt_interpersonal_ca"":10,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__demos,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__employment,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__geo,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__transit,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__full,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__v3_rideshare,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__v3_public_transit,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
78658c9aa04078524d959ce38d2eacab4775d10f6612ff2d75d9773a56af4e9e__v3_voice,"{""gt_group_ca"":18,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
d4821a24190df96e427e943fe9db9c04b08efa1ea1abb786ab05620d0b4d9932__demos,"{""gt_group_ca"":15,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
d4821a24190df96e427e943fe9db9c04b08efa1ea1abb786ab05620d0b4d9932__employment,"{""gt_group_ca"":15,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
