caseid,answer,generated_text
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 34-year-old man living in the United Kingdom. You are not a student.  You work full-time.  Your approximate survey location is near latitude 54.8 and longitude -6.0.  In the last three months, you used public transportation (bus, train, tram, etc.) 4-8 days a month. On a typical day of public transportation use, you take 1-2 rides.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
24aec908fc451525c562f3c971195b9b6b62b596a3e9dc18f5531b440898d4ab__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 34-year-old man living in the United Kingdom. You are not a student.  You work full-time.  Your approximate survey location is near latitude 54.8 and longitude -6.0.  When a friend gets nervous talking to new people, you would advise: ""That it just takes time to grow in confidence to get rid of the nervousness and too start small with only acquaintances of friends and not full strangers"" Your ideal way to get around your city is: ""this really comes down to a city by city basis. There is some cities i don't mind driving around or catching public transport or some cities public transport and getting around is so terrible its worth while just to walk""  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__demos,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United Kingdom. You are not a student.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__employment,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United Kingdom. You are not a student.  You work full-time.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__geo,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United Kingdom. You are not a student.  You work full-time.  Your approximate survey location is near latitude 54.7 and longitude -6.1.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United States. You are a student.  You work part-time.  Your approximate survey location is near latitude 37.8 and longitude -122.4.  In the last three months, you used public transportation (bus, train, tram, etc.) 1-2 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 1-2 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__full,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United States. You are a student.  You work part-time.  Your approximate survey location is near latitude 37.8 and longitude -122.4.  In the last three months, you used public transportation (bus, train, tram, etc.) 1-3 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 1-2 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.  When a friend gets nervous talking to new people, you would advise: ""Try to remember that everyone gets nervous, but that everyone regardless of status is a human, we all have families and homes and lives outside of our role or status, plus everyone poos."" Your ideal way to get around your city is: ""I like to walk around my city where I can, I will then use taxis and bus to get quickly from place to place.""  Rate your communication apprehension in two contexts independently: (1"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__v3_rideshare,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United States. You are a student.  You work part-time.  Your approximate survey location is near latitude 37.8 and longitude -122.4.  In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 1-2 days a month. On a typical day of ride share use, you take 1-2 rides.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__v3_public_transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United States. You are a student.  You work part-time.  Your approximate survey location is near latitude 40.7 and longitude -74.0.  In the last three months, you used public transportation (bus, train, tram, etc.) 1-3 days a month. On a typical day of public transportation use, you take 1-2 rides.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
6de01ad713f78e3f71a356e1ddf72747325b0da002f0ae18dd9f59fe8b4c7783__v3_voice,"{""gt_group_ca"":9,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 36-year-old man living in the United Kingdom. You are not a student.  You work full-time.  Your approximate survey location is near latitude 54.7 and longitude -6.1.  When a friend gets nervous talking to new people, you would advise: ""Try to remember that everyone gets nervous, but that everyone regardless of status is a human, we all have families and homes and lives outside of our role or status, plus everyone poos."" Your ideal way to get around your city is: ""I like to walk around my city where I can, I will then use taxis and bus to get quickly from place to place.""  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__demos,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","You are a 22-year-old man living in the United States. You are a student.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__employment,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","You are a 22-year-old woman living in the United States. You are a student.  You are a full-time student.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
7e302e00ae17d666575bc5cf542a77f3597bcc9b8647aa3077ce0e248c42b8aa__geo,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","You are a 62-year-old woman living in the United Kingdom. You are not a student.  You work full-time.  Your approximate survey location is near latitude 54.2 and longitude -2.9.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
