caseid,participant_id,tier,provider,model,raw_response,error,pred_group_ca,pred_interpersonal_ca,pred_group_band,pred_interpersonal_band,Age,Sex,Country of residence,Student status,Employment status,LocationLatitude,LocationLongitude,gt_group_ca,gt_interpersonal_ca,gt_group_band,gt_interpersonal_band,error_group,abs_error_group,score_distance_group,norm_score_distance_group,exact_match_group,pred_group_band_reported,pred_group_band_resolved,band_match_group,band_distance_group,norm_band_distance_group,error_interpersonal,abs_error_interpersonal,score_distance_interpersonal,norm_score_distance_interpersonal,exact_match_interpersonal,pred_interpersonal_band_reported,pred_interpersonal_band_resolved,band_match_interpersonal,band_distance_interpersonal,norm_band_distance_interpersonal
5afc1630f8d98f719050c5da87a28bb1e43c7c9a735e2d28236346006d90b84c__full,5afc1630f8d98f719050c5da87a28bb1e43c7c9a735e2d28236346006d90b84c,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,16,moderate,moderate,41.0,Female,United States,No,Full-Time,34.468999999999994,-116.8759,24,11,high,low,-12,12,12,0.5,False,moderate,low,False,2,1.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008__demos,257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,32.0,Female,United States,No,Full-Time,46.2153,-122.5448,9,8,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008__employment,257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,32.0,Female,United States,No,Full-Time,46.2153,-122.5448,9,8,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008__geo,257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,32.0,Female,United States,No,Full-Time,46.2153,-122.5448,9,8,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008__transit,257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,32.0,Female,United States,No,Full-Time,46.2153,-122.5448,9,8,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008__full,257a851f7e92bf8d22dd89f8a8265b75669dd7176d03a05bc400e037eabb3008,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,32.0,Female,United States,No,Full-Time,46.2153,-122.5448,9,8,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,low,True,0,0.0
2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c__demos,2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,72.0,Female,United States,No,Other,39.5259,-90.7778,11,11,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0
2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c__employment,2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,72.0,Female,United States,No,Other,39.5259,-90.7778,11,11,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c__geo,2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,72.0,Female,United States,No,Other,39.5259,-90.7778,11,11,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0
2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c__transit,2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,72.0,Female,United States,No,Other,39.5259,-90.7778,11,11,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0
2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c__full,2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,72.0,Female,United States,No,Other,39.5259,-90.7778,11,11,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6__demos,de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Female,Canada,No,Full-Time,44.2739,-79.5574,18,19,moderate,moderate,-8,8,8,0.3333333333333333,False,moderate,low,False,1,0.5,-3,3,3,0.125,False,moderate,moderate,True,0,0.0
de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6__employment,de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Female,Canada,No,Full-Time,44.2739,-79.5574,18,19,moderate,moderate,-8,8,8,0.3333333333333333,False,moderate,low,False,1,0.5,-3,3,3,0.125,False,moderate,moderate,True,0,0.0
de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6__geo,de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Female,Canada,No,Full-Time,44.2739,-79.5574,18,19,moderate,moderate,-8,8,8,0.3333333333333333,False,moderate,low,False,1,0.5,-3,3,3,0.125,False,moderate,moderate,True,0,0.0
de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6__transit,de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,26.0,Female,Canada,No,Full-Time,44.2739,-79.5574,18,19,moderate,moderate,-6,6,6,0.25,False,moderate,low,False,1,0.5,-1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0
de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6__full,de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,26.0,Female,Canada,No,Full-Time,44.2739,-79.5574,18,19,moderate,moderate,-8,8,8,0.3333333333333333,False,moderate,low,False,1,0.5,-7,7,7,0.2916666666666667,False,moderate,low,False,1,0.5
0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26__demos,0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,United States,No,Other,41.2228,-73.36319999999999,12,9,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5
0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26__employment,0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,United States,No,Other,41.2228,-73.36319999999999,12,9,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5
0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26__geo,0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,United States,No,Other,41.2228,-73.36319999999999,12,9,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5
0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26__transit,0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,United States,No,Other,41.2228,-73.36319999999999,12,9,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5
0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26__full,0424a1fe863ac20a26a5fb9a66f0bb9528170412fbca70b5f5a01052ab761f26,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 14,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,14,18,moderate,moderate,26.0,Male,United States,No,Other,41.2228,-73.36319999999999,12,9,low,low,2,2,2,0.08333333333333333,False,moderate,moderate,False,1,0.5,9,9,9,0.375,False,moderate,moderate,False,1,0.5
4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328__demos,4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Female,Canada,No,Full-Time,54.0266,-114.2343,11,16,low,moderate,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328__employment,4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Female,Canada,No,Full-Time,54.0266,-114.2343,11,16,low,moderate,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328__geo,4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Female,Canada,No,Full-Time,54.0266,-114.2343,11,16,low,moderate,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328__transit,4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Female,Canada,No,Full-Time,54.0266,-114.2343,11,16,low,moderate,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328__full,4c996e124e4b93ec09b007d5e70fe8d5036b517c3009cd610cda7a9c0c982328,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Female,Canada,No,Full-Time,54.0266,-114.2343,11,16,low,moderate,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651__demos,5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,Canada,No,Full-Time,42.7755,-80.2404,10,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651__employment,5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,Canada,No,Full-Time,42.7755,-80.2404,10,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651__geo,5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,Canada,No,Full-Time,42.7755,-80.2404,10,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651__transit,5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,26.0,Male,Canada,No,Full-Time,42.7755,-80.2404,10,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651__full,5a505b34a0db74683762d7eb6a42d436782a7504e2906a1f455c68ec96426651,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,26.0,Male,Canada,No,Full-Time,42.7755,-80.2404,10,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,low,True,0,0.0
37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56__demos,37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,45.0,Male,United Kingdom,No,Other,51.9362,-1.3224999999999998,30,26,high,high,-20,20,20,0.8333333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56__employment,37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,45.0,Male,United Kingdom,No,Other,51.9362,-1.3224999999999998,30,26,high,high,-20,20,20,0.8333333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56__geo,37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,45.0,Male,United Kingdom,No,Other,51.9362,-1.3224999999999998,30,26,high,high,-20,20,20,0.8333333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56__transit,37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,45.0,Male,United Kingdom,No,Other,51.9362,-1.3224999999999998,30,26,high,high,-20,20,20,0.8333333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56__full,37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,45.0,Male,United Kingdom,No,Other,51.9362,-1.3224999999999998,30,26,high,high,-20,20,20,0.8333333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
8bf270eafbb0894e4b0c7cbb3c4ad83eaaf59cf0b82ac087702d3c3b78bd3d7c__demos,8bf270eafbb0894e4b0c7cbb3c4ad83eaaf59cf0b82ac087702d3c3b78bd3d7c,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,25.0,Male,United Kingdom,Yes,Part-Time,53.772,-2.303,30,28,high,high,-20,20,20,0.8333333333333334,False,moderate,low,False,2,1.0,-12,12,12,0.5,False,moderate,moderate,False,1,0.5
